FAT; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1232.9; EUR; 70; 70; 75; 46.95; 4.70; B; B1; B1; NOP;
RWL; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 251.2; EUR; 25; 15; 10; 3.34; 0.61; L; L1; L1; NOP;
RWL; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1522.6; EUR; 70; 70; 75; 6.63; 0.66; B; B1; B1; NOP;
RWL; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 182.7; EUR; 25; 15; 10; 8.62; 1.03; L; L1; L1; NOP;
RWL; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 304.5; EUR; 25; 15; 10; 3.69; 0.67; L; L1; L1; NOP;
RWL; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1211.4; EUR; 70; 70; 75; 6.13; 0.61; B; B1; B1; NOP;
RWL; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 145.4; EUR; 25; 15; 10; 7.97; 0.95; L; L1; L1; NOP;
RWL; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 242.3; EUR; 25; 15; 10; 3.42; 0.62; L; L1; L1; NOP;
RWL; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1075.3; EUR; 70; 70; 75; 7.77; 0.78; B; B1; B1; NOP;
RWL; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 129.0; EUR; 25; 15; 10; 10.10; 1.21; L; L1; L1; NOP;
RWL; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 215.1; EUR; 25; 15; 10; 4.33; 0.79; L; L1; L1; NOP;
RWL; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1169.9; EUR; 70; 70; 75; 5.95; 0.60; B; B1; B1; NOP;
RWL; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 140.4; EUR; 25; 15; 10; 7.74; 0.93; L; L1; L1; NOP;
RWL; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 234.0; EUR; 25; 15; 10; 3.32; 0.61; L; L1; L1; NOP;
RWL; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1503.6; EUR; 70; 70; 75; 5.08; 0.51; B; B1; B1; NOP;
RWL; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 180.4; EUR; 25; 15; 10; 6.60; 0.79; L; L1; L1; NOP;
RWL; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 300.7; EUR; 25; 15; 10; 2.83; 0.52; L; L1; L1; NOP;
RWL; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1651.0; EUR; 70; 70; 75; 7.45; 0.75; B; B1; B1; NOP;
RWL; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 198.1; EUR; 25; 15; 10; 9.68; 1.16; L; L1; L1; NOP;
RWL; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 330.2; EUR; 25; 15; 10; 4.15; 0.76; L; L1; L1; NOP;
RWL; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1488.4; EUR; 70; 70; 75; 5.90; 0.59; B; B1; B1; NOP;
RWL; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 178.6; EUR; 25; 15; 10; 7.67; 0.92; L; L1; L1; NOP;
RWL; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 297.7; EUR; 25; 15; 10; 3.29; 0.60; L; L1; L1; NOP;
RWL; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1434.3; EUR; 70; 70; 75; 6.04; 0.60; B; B1; B1; NOP;
RWL; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 172.1; EUR; 25; 15; 10; 7.85; 0.94; L; L1; L1; NOP;
RWL; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 286.8; EUR; 25; 15; 10; 3.37; 0.61; L; L1; L1; NOP;
RWL; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1411.5; EUR; 70; 70; 75; 6.26; 0.63; B; B1; B1; NOP;
RWL; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 169.4; EUR; 25; 15; 10; 8.14; 0.97; L; L1; L1; NOP;
RWL; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 282.3; EUR; 25; 15; 10; 3.49; 0.64; L; L1; L1; NOP;
RWL; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1232.1; EUR; 70; 70; 75; 7.15; 0.72; B; B1; B1; NOP;
RWL; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.9; EUR; 25; 15; 10; 9.29; 1.11; L; L1; L1; NOP;
RWL; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.4; EUR; 25; 15; 10; 3.98; 0.73; L; L1; L1; NOP;
RWL; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1258.8; EUR; 70; 70; 75; 4.80; 0.48; B; B1; B1; NOP;
RWL; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 151.1; EUR; 25; 15; 10; 6.24; 0.75; L; L1; L1; NOP;
RWL; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 251.8; EUR; 25; 15; 10; 2.68; 0.49; L; L1; L1; NOP;
RWL; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1229.0; EUR; 70; 70; 75; 6.43; 0.64; B; B1; B1; NOP;
RWL; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.5; EUR; 25; 15; 10; 8.35; 1.00; L; L1; L1; NOP;
RWL; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 245.8; EUR; 25; 15; 10; 3.58; 0.65; L; L1; L1; NOP;
ABQ; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1059.4; EUR; 70; 70; 75; 43.81; 4.38; B; B1; B1; NOP;
ABQ; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 127.1; EUR; 25; 15; 10; 56.96; 6.81; L; L1; L1; NOP;
ABQ; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 211.9; EUR; 25; 15; 10; 24.41; 4.46; L; L1; L1; NOP;
ABQ; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1175.1; EUR; 70; 70; 75; 43.81; 4.38; B; B1; B1; NOP;
ABQ; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 141.0; EUR; 25; 15; 10; 56.96; 6.81; L; L1; L1; NOP;
ABQ; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 235.0; EUR; 25; 15; 10; 24.41; 4.46; L; L1; L1; NOP;
ABQ; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1180.6; EUR; 70; 70; 75; 6.29; 0.63; B; B1; B1; NOP;
ABQ; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 141.7; EUR; 25; 15; 10; 8.18; 0.98; L; L1; L1; NOP;
ABQ; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 236.1; EUR; 25; 15; 10; 3.50; 0.64; L; L1; L1; NOP;
ABQ; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1184.3; EUR; 70; 70; 75; 6.73; 0.67; B; B1; B1; NOP;
ABQ; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 142.1; EUR; 25; 15; 10; 8.74; 1.04; L; L1; L1; NOP;
ABQ; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 236.9; EUR; 25; 15; 10; 3.75; 0.68; L; L1; L1; NOP;
ABQ; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1574.8; EUR; 70; 70; 75; 6.88; 0.69; B; B1; B1; NOP;
ABQ; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 189.0; EUR; 25; 15; 10; 8.95; 1.07; L; L1; L1; NOP;
ABQ; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 315.0; EUR; 25; 15; 10; 3.84; 0.70; L; L1; L1; NOP;
ABQ; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1212.5; EUR; 70; 70; 75; 6.53; 0.65; B; B1; B1; NOP;
ABQ; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 145.5; EUR; 25; 15; 10; 8.49; 1.01; L; L1; L1; NOP;
ABQ; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 242.5; EUR; 25; 15; 10; 3.64; 0.66; L; L1; L1; NOP;
ABQ; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1076.0; EUR; 70; 70; 75; 4.95; 0.50; B; B1; B1; NOP;
ABQ; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 129.1; EUR; 25; 15; 10; 6.43; 0.77; L; L1; L1; NOP;
ABQ; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 215.2; EUR; 25; 15; 10; 2.76; 0.50; L; L1; L1; NOP;
ABQ; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1233.9; EUR; 70; 70; 75; 5.33; 0.53; B; B1; B1; NOP;
ABQ; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 148.1; EUR; 25; 15; 10; 6.93; 0.83; L; L1; L1; NOP;
ABQ; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.8; EUR; 25; 15; 10; 2.97; 0.54; L; L1; L1; NOP;
ABQ; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1473.0; EUR; 70; 70; 75; 8.13; 0.81; B; B1; B1; NOP;
ABQ; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 176.8; EUR; 25; 15; 10; 10.57; 1.26; L; L1; L1; NOP;
ABQ; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 294.6; EUR; 25; 15; 10; 4.53; 0.83; L; L1; L1; NOP;
ABQ; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1489.3; EUR; 70; 70; 75; 7.09; 0.71; B; B1; B1; NOP;
ABQ; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 178.7; EUR; 25; 15; 10; 9.23; 1.10; L; L1; L1; NOP;
ABQ; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 297.9; EUR; 25; 15; 10; 3.95; 0.72; L; L1; L1; NOP;
ABQ; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1499.1; EUR; 70; 70; 75; 7.85; 0.79; B; B1; B1; NOP;
ABQ; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 179.9; EUR; 25; 15; 10; 10.20; 1.22; L; L1; L1; NOP;
ABQ; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 299.8; EUR; 25; 15; 10; 4.37; 0.80; L; L1; L1; NOP;
ABQ; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1230.4; EUR; 70; 70; 75; 7.25; 0.73; B; B1; B1; NOP;
ABQ; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.6; EUR; 25; 15; 10; 9.43; 1.13; L; L1; L1; NOP;
ABQ; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.1; EUR; 25; 15; 10; 4.04; 0.74; L; L1; L1; NOP;
ABQ; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1085.4; EUR; 70; 70; 75; 9.19; 0.92; B; B1; B1; NOP;
ABQ; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 130.2; EUR; 25; 15; 10; 11.95; 1.43; L; L1; L1; NOP;
ABQ; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 217.1; EUR; 25; 15; 10; 5.12; 0.93; L; L1; L1; NOP;
ABQ; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1319.5; EUR; 70; 70; 75; 7.03; 0.70; B; B1; B1; NOP;
ABQ; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 158.3; EUR; 25; 15; 10; 9.14; 1.09; L; L1; L1; NOP;
ABQ; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 263.9; EUR; 25; 15; 10; 3.92; 0.72; L; L1; L1; NOP;
ABQ; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1322.9; EUR; 70; 70; 75; 6.00; 0.60; B; B1; B1; NOP;
ABQ; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 158.7; EUR; 25; 15; 10; 7.80; 0.93; L; L1; L1; NOP;
ABQ; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 264.6; EUR; 25; 15; 10; 3.34; 0.61; L; L1; L1; NOP;
ABQ; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1575.1; EUR; 70; 70; 75; 8.81; 0.88; B; B1; B1; NOP;
ABQ; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 189.0; EUR; 25; 15; 10; 11.45; 1.37; L; L1; L1; NOP;
ABQ; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 315.0; EUR; 25; 15; 10; 4.91; 0.90; L; L1; L1; NOP;
ABQ; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1335.1; EUR; 70; 70; 75; 6.98; 0.70; B; B1; B1; NOP;
ABQ; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 160.2; EUR; 25; 15; 10; 9.08; 1.09; L; L1; L1; NOP;
ABQ; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 267.0; EUR; 25; 15; 10; 3.89; 0.71; L; L1; L1; NOP;
ABQ; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1285.5; EUR; 70; 70; 75; 7.15; 0.72; B; B1; B1; NOP;
ABQ; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 154.3; EUR; 25; 15; 10; 9.30; 1.11; L; L1; L1; NOP;
ABQ; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 257.1; EUR; 25; 15; 10; 3.99; 0.73; L; L1; L1; NOP;
ABQ; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1688.3; EUR; 70; 70; 75; 7.40; 0.74; B; B1; B1; NOP;
ABQ; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 202.6; EUR; 25; 15; 10; 9.63; 1.15; L; L1; L1; NOP;
ABQ; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 337.7; EUR; 25; 15; 10; 4.13; 0.75; L; L1; L1; NOP;
ABQ; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1278.1; EUR; 70; 70; 75; 8.45; 0.85; B; B1; B1; NOP;
ABQ; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 153.4; EUR; 25; 15; 10; 10.99; 1.31; L; L1; L1; NOP;
ABQ; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 255.6; EUR; 25; 15; 10; 4.71; 0.86; L; L1; L1; NOP;
ABQ; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1452.8; EUR; 70; 70; 75; 5.68; 0.57; B; B1; B1; NOP;
ABQ; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 174.3; EUR; 25; 15; 10; 7.39; 0.88; L; L1; L1; NOP;
ABQ; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 290.6; EUR; 25; 15; 10; 3.17; 0.58; L; L1; L1; NOP;
ABQ; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1128.3; EUR; 70; 70; 75; 7.61; 0.76; B; B1; B1; NOP;
ABQ; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 135.4; EUR; 25; 15; 10; 9.88; 1.18; L; L1; L1; NOP;
ABQ; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 225.7; EUR; 25; 15; 10; 4.24; 0.77; L; L1; L1; NOP;
LAS; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1233.5; EUR; 70; 70; 75; 48.44; 4.84; B; B1; B1; NOP;
LAS; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 148.0; EUR; 25; 15; 10; 62.97; 7.53; L; L1; L1; NOP;
LAS; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.7; EUR; 25; 15; 10; 26.99; 4.93; L; L1; L1; NOP;
LAS; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1458.3; EUR; 70; 70; 75; 48.44; 4.84; B; B1; B1; NOP;
LAS; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 175.0; EUR; 25; 15; 10; 62.97; 7.53; L; L1; L1; NOP;
LAS; MSP; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 291.7; EUR; 25; 15; 10; 26.99; 4.93; L; L1; L1; NOP;
LAS; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1422.3; EUR; 70; 70; 75; 6.95; 0.70; B; B1; B1; NOP;
LAS; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 170.7; EUR; 25; 15; 10; 9.04; 1.08; L; L1; L1; NOP;
LAS; TPA; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 284.5; EUR; 25; 15; 10; 3.87; 0.71; L; L1; L1; NOP;
LAS; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1281.4; EUR; 70; 70; 75; 7.44; 0.74; B; B1; B1; NOP;
LAS; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 153.8; EUR; 25; 15; 10; 9.67; 1.16; L; L1; L1; NOP;
LAS; STL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 256.3; EUR; 25; 15; 10; 4.15; 0.76; L; L1; L1; NOP;
LAS; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1705.4; EUR; 70; 70; 75; 7.61; 0.76; B; B1; B1; NOP;
LAS; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 204.6; EUR; 25; 15; 10; 9.90; 1.18; L; L1; L1; NOP;
LAS; ORF; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 341.1; EUR; 25; 15; 10; 4.24; 0.77; L; L1; L1; NOP;
LAS; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1232.3; EUR; 70; 70; 75; 7.22; 0.72; B; B1; B1; NOP;
LAS; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.9; EUR; 25; 15; 10; 9.39; 1.12; L; L1; L1; NOP;
LAS; CVG; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.5; EUR; 25; 15; 10; 4.02; 0.73; L; L1; L1; NOP;
LAS; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1244.3; EUR; 70; 70; 75; 5.47; 0.55; B; B1; B1; NOP;
LAS; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 149.3; EUR; 25; 15; 10; 7.11; 0.85; L; L1; L1; NOP;
LAS; MSY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 248.9; EUR; 25; 15; 10; 3.05; 0.56; L; L1; L1; NOP;
LAS; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1321.8; EUR; 70; 70; 75; 5.89; 0.59; B; B1; B1; NOP;
LAS; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 158.6; EUR; 25; 15; 10; 7.66; 0.92; L; L1; L1; NOP;
LAS; ATL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 264.3; EUR; 25; 15; 10; 3.28; 0.60; L; L1; L1; NOP;
LAS; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1575.9; EUR; 70; 70; 75; 8.99; 0.90; B; B1; B1; NOP;
LAS; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 189.1; EUR; 25; 15; 10; 11.69; 1.40; L; L1; L1; NOP;
LAS; PHL; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 315.2; EUR; 25; 15; 10; 5.01; 0.91; L; L1; L1; NOP;
LAS; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1309.4; EUR; 70; 70; 75; 7.85; 0.79; B; B1; B1; NOP;
LAS; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 157.1; EUR; 25; 15; 10; 10.20; 1.22; L; L1; L1; NOP;
LAS; PIT; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 261.9; EUR; 25; 15; 10; 4.37; 0.80; L; L1; L1; NOP;
LAS; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1643.3; EUR; 70; 70; 75; 8.67; 0.87; B; B1; B1; NOP;
LAS; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 197.2; EUR; 25; 15; 10; 11.27; 1.35; L; L1; L1; NOP;
LAS; IAD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 328.7; EUR; 25; 15; 10; 4.83; 0.88; L; L1; L1; NOP;
LAS; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1230.6; EUR; 70; 70; 75; 8.02; 0.80; B; B1; B1; NOP;
LAS; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 147.7; EUR; 25; 15; 10; 10.42; 1.25; L; L1; L1; NOP;
LAS; CMI; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 246.1; EUR; 25; 15; 10; 4.47; 0.82; L; L1; L1; NOP;
LAS; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1253.6; EUR; 70; 70; 75; 10.16; 1.02; B; B1; B1; NOP;
LAS; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 150.4; EUR; 25; 15; 10; 13.20; 1.58; L; L1; L1; NOP;
LAS; UIN; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 250.7; EUR; 25; 15; 10; 5.66; 1.03; L; L1; L1; NOP;
LAS; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1421.1; EUR; 70; 70; 75; 7.78; 0.78; B; B1; B1; NOP;
LAS; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 170.5; EUR; 25; 15; 10; 10.11; 1.21; L; L1; L1; NOP;
LAS; MKE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 284.2; EUR; 25; 15; 10; 4.33; 0.79; L; L1; L1; NOP;
LAS; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1559.3; EUR; 70; 70; 75; 6.63; 0.66; B; B1; B1; NOP;
LAS; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 187.1; EUR; 25; 15; 10; 8.62; 1.03; L; L1; L1; NOP;
LAS; BTV; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 311.8; EUR; 25; 15; 10; 3.69; 0.67; L; L1; L1; NOP;
LAS; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1498.5; EUR; 70; 70; 75; 9.74; 0.97; B; B1; B1; NOP;
LAS; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 179.8; EUR; 25; 15; 10; 12.66; 1.51; L; L1; L1; NOP;
LAS; EWR; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 299.7; EUR; 25; 15; 10; 5.42; 0.99; L; L1; L1; NOP;
LAS; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1669.3; EUR; 70; 70; 75; 7.72; 0.77; B; B1; B1; NOP;
LAS; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 200.3; EUR; 25; 15; 10; 10.03; 1.20; L; L1; L1; NOP;
LAS; CLE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 333.8; EUR; 25; 15; 10; 4.30; 0.78; L; L1; L1; NOP;
LAS; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1270.1; EUR; 70; 70; 75; 7.91; 0.79; B; B1; B1; NOP;
LAS; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 152.4; EUR; 25; 15; 10; 10.28; 1.23; L; L1; L1; NOP;
LAS; DTW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 254.0; EUR; 25; 15; 10; 4.40; 0.80; L; L1; L1; NOP;
LAS; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1591.1; EUR; 70; 70; 75; 8.19; 0.82; B; B1; B1; NOP;
LAS; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 190.9; EUR; 25; 15; 10; 10.65; 1.27; L; L1; L1; NOP;
LAS; BOS; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 318.2; EUR; 25; 15; 10; 4.56; 0.83; L; L1; L1; NOP;
LAS; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1320.6; EUR; 70; 70; 75; 9.35; 0.94; B; B1; B1; NOP;
LAS; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 158.5; EUR; 25; 15; 10; 12.15; 1.45; L; L1; L1; NOP;
LAS; ORD; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 264.1; EUR; 25; 15; 10; 5.21; 0.95; L; L1; L1; NOP;
LAS; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1580.3; EUR; 70; 70; 75; 6.28; 0.63; B; B1; B1; NOP;
LAS; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 189.6; EUR; 25; 15; 10; 8.17; 0.98; L; L1; L1; NOP;
LAS; DAY; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 316.1; EUR; 25; 15; 10; 3.50; 0.64; L; L1; L1; NOP;
LAS; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1189.1; EUR; 70; 70; 75; 8.41; 0.84; B; B1; B1; NOP;
LAS; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 142.7; EUR; 25; 15; 10; 10.93; 1.31; L; L1; L1; NOP;
LAS; FOE; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 237.8; EUR; 25; 15; 10; 4.69; 0.86; L; L1; L1; NOP;
DEN; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 1107.0; EUR; 70; 70; 75; 44.77; 4.48; B; B1; B1; NOP;
DEN; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 132.8; EUR; 25; 15; 10; 58.21; 6.96; L; L1; L1; NOP;
DEN; DFW; 2009-01-01; 2009-06-30; 1000000; 00:00; 23:59; 221.4; EUR; 25; 15; 10; 24.95; 4.55; L; L1; L1; NOP;
